Time,Open,High,Low,Last,Change,%Chg,Volume
04/03/2019,2876.09,2885.25,2865.17,2873.4,6.16,+0.21%,2216125440
04/02/2019,2868.24,2872.9,2858.75,2867.24,0.05,0.00%,1874915200
04/01/2019,2848.63,2869.4,2848.63,2867.19,32.79,+1.16%,2065945344
03/29/2019,2828.27,2836.03,2819.23,2834.4,18.96,+0.67%,2184384256
03/28/2019,2809.4,2819.71,2798.77,2815.44,10.07,+0.36%,1774788224
03/27/2019,2819.42,2825.56,2787.72,2805.37,-13.09,-0.46%,1918159232
03/26/2019,2812.66,2829.87,2803.99,2818.46,20.1,+0.72%,1911821568
03/25/2019,2796.01,2809.79,2785.02,2798.36,-2.35,-0.08%,1931448192
03/22/2019,2844.52,2846.16,2800.47,2800.71,-54.17,-1.90%,2485349888
03/21/2019,2819.72,2860.31,2817.38,2854.88,30.65,+1.09%,2323248384
03/20/2019,2831.34,2843.54,2812.43,2824.23,-8.34,-0.29%,2289335808
03/19/2019,2840.76,2852.42,2823.27,2832.57,-0.37,-0.01%,2243489024
03/18/2019,2822.61,2835.41,2821.99,2832.94,10.46,+0.37%,2031400832
03/15/2019,2810.79,2830.73,2810.79,2822.48,14,+0.50%,3734916352
03/14/2019,2810.38,2815,2803.46,2808.48,-2.44,-0.09%,2052995200
03/13/2019,2799.78,2821.24,2799.78,2810.92,19.4,+0.69%,2162511872
03/12/2019,2787.34,2798.32,2786.73,2791.52,8.22,+0.30%,1995475968
03/11/2019,2747.61,2784,2747.61,2783.3,40.23,+1.47%,2054706048
03/08/2019,2730.79,2744.13,2722.27,2743.07,-5.86,-0.21%,1971521152
03/07/2019,2766.53,2767.25,2739.09,2748.93,-22.52,-0.81%,2280992000
03/06/2019,2790.27,2790.27,2768.69,2771.45,-18.2,-0.65%,2111486464
03/05/2019,2794.41,2796.44,2782.97,2789.65,-3.16,-0.11%,2118384000
03/04/2019,2814.37,2816.88,2767.66,2792.81,-10.88,-0.39%,2245925120
03/01/2019,2798.22,2808.02,2787.38,2803.69,19.2,+0.69%,2250380288
02/28/2019,2788.11,2793.73,2782.51,2784.49,-7.89,-0.28%,2492903680
02/27/2019,2787.82,2795.76,2775.13,2792.38,-1.52,-0.05%,2047703424
02/26/2019,2792.36,2803.12,2789.47,2793.9,-2.21,-0.08%,2025814400
02/25/2019,2804.35,2813.49,2794.99,2796.11,3.44,+0.12%,2292395264
02/22/2019,2780.67,2794.2,2779.11,2792.67,17.79,+0.64%,2078978048
02/21/2019,2780.24,2781.58,2764.55,2774.88,-9.82,-0.35%,1975499648
02/20/2019,2779.05,2789.88,2774.06,2784.7,4.94,+0.18%,2122226048
02/19/2019,2769.28,2787.33,2767.29,2779.76,4.16,+0.15%,1978877568
02/15/2019,2760.24,2775.66,2760.24,2775.6,29.87,+1.09%,2381598464
02/14/2019,2743.5,2757.9,2731.23,2745.73,-7.3,-0.27%,2130088448
02/13/2019,2750.3,2761.85,2748.63,2753.03,8.3,+0.30%,2129380864
02/12/2019,2722.61,2748.19,2722.61,2744.73,34.93,+1.29%,2290316032
02/11/2019,2712.4,2718.05,2703.79,2709.8,1.92,+0.07%,1977782400
02/08/2019,2692.36,2708.07,2681.83,2707.88,1.83,+0.07%,2219273728
02/07/2019,2717.53,2719.32,2687.26,2706.05,-25.56,-0.94%,2449415168
02/06/2019,2735.05,2738.08,2724.15,2731.61,-6.09,-0.22%,2056291584
02/05/2019,2728.34,2738.98,2724.03,2737.7,12.83,+0.47%,2175721216
02/04/2019,2706.49,2724.99,2698.75,2724.87,18.34,+0.68%,2070561536
02/01/2019,2702.32,2716.66,2696.88,2706.53,2.43,+0.09%,2431454976
01/31/2019,2685.49,2708.95,2678.65,2704.1,23.05,+0.86%,3383825664
01/30/2019,2653.62,2690.44,2648.34,2681.05,41.05,+1.55%,2544657920
01/29/2019,2644.89,2650.93,2631.05,2640,-3.85,-0.15%,2148988416
01/28/2019,2644.97,2644.97,2624.06,2643.85,-20.91,-0.78%,2314399488
01/25/2019,2657.44,2672.38,2657.33,2664.76,22.43,+0.85%,2499715072
01/24/2019,2638.84,2647.2,2627.01,2642.33,3.63,+0.14%,2434655488
01/23/2019,2643.48,2653.19,2612.86,2638.7,5.8,+0.22%,2239098880
01/22/2019,2657.88,2657.88,2617.27,2632.9,-37.81,-1.42%,2590516992
01/18/2019,2651.27,2675.47,2647.58,2670.71,34.75,+1.32%,2617844736
01/17/2019,2609.28,2645.06,2606.36,2635.96,19.86,+0.76%,2450727168
01/16/2019,2614.75,2625.76,2612.68,2616.1,5.8,+0.22%,2417328896
01/15/2019,2585.1,2613.08,2585.1,2610.3,27.69,+1.07%,2299611904
01/14/2019,2580.31,2589.32,2570.41,2582.61,-13.65,-0.53%,2242883072
01/11/2019,2588.11,2596.27,2577.4,2596.26,-0.38,-0.01%,2063515136
01/10/2019,2573.51,2597.82,2562.02,2596.64,11.68,+0.45%,2330498048
01/09/2019,2580,2595.32,2568.89,2584.96,10.55,+0.41%,2463516672
01/08/2019,2568.11,2579.82,2547.56,2574.41,24.72,+0.97%,2458286080
01/07/2019,2535.61,2566.16,2524.56,2549.69,17.75,+0.70%,2526552320
01/04/2019,2474.33,2538.07,2474.33,2531.94,84.05,+3.43%,2661709568
01/03/2019,2491.92,2493.14,2443.96,2447.89,-62.14,-2.48%,2754752768
01/02/2019,2476.96,2519.49,2467.47,2510.03,3.18,+0.13%,2233765120
12/31/2018,2498.94,2509.24,2482.82,2506.85,21.11,+0.85%,1998137984
12/28/2018,2498.77,2520.27,2472.89,2485.74,-3.09,-0.12%,2209845504
12/27/2018,2442.5,2489.1,2397.94,2488.83,21.13,+0.86%,2552054784
12/26/2018,2363.12,2467.76,2346.58,2467.7,116.6,+4.96%,2731627264
12/24/2018,2400.56,2410.34,2351.1,2351.1,-65.52,-2.71%,1724366848
12/21/2018,2465.38,2504.41,2408.55,2416.62,-50.8,-2.06%,4946861056
12/20/2018,2496.77,2509.63,2441.18,2467.42,-39.54,-1.58%,3622683904
12/19/2018,2547.05,2585.29,2488.96,2506.96,-39.2,-1.54%,3383318528
12/18/2018,2559.9,2573.99,2528.71,2546.16,0.22,+0.01%,2748353280
12/17/2018,2590.75,2601.13,2530.54,2545.94,-54.01,-2.08%,2879374592
12/14/2018,2629.68,2635.07,2593.84,2599.95,-50.59,-1.91%,2536288512
12/13/2018,2658.7,2670.19,2637.27,2650.54,-0.53,-0.02%,2364352512
12/12/2018,2658.23,2685.44,2650.26,2651.07,14.29,+0.54%,2473051648
12/11/2018,2664.44,2674.35,2621.3,2636.78,-0.94,-0.04%,2354563328
12/10/2018,2630.86,2647.51,2583.23,2637.72,4.64,+0.18%,2521728768
12/07/2018,2691.26,2708.54,2623.14,2633.08,-62.87,-2.33%,2607989504
12/06/2018,2663.51,2696.15,2621.53,2695.95,-4.11,-0.15%,3220645376
12/04/2018,2782.43,2785.93,2697.18,2700.06,-90.31,-3.24%,2990888192
12/03/2018,2790.5,2800.18,2773.38,2790.37,30.2,+1.09%,2752398080
11/30/2018,2737.76,2760.88,2732.76,2760.17,22.41,+0.82%,3061711104
11/29/2018,2736.97,2753.75,2722.94,2737.76,-6.03,-0.22%,2102760448
11/28/2018,2691.45,2744,2684.38,2743.79,61.62,+2.30%,2464243968
11/27/2018,2663.75,2682.53,2655.89,2682.17,8.72,+0.33%,2164783616
11/26/2018,2649.97,2674.35,2649.97,2673.45,40.89,+1.55%,2223763968
11/23/2018,2633.36,2647.55,2631.09,2632.56,-17.37,-0.66%,996600576
11/21/2018,2657.74,2670.73,2649.82,2649.93,8.04,+0.30%,2052551168
11/20/2018,2654.6,2669.44,2631.52,2641.89,-48.84,-1.82%,2887815936
11/19/2018,2730.74,2733.16,2681.09,2690.73,-45.54,-1.66%,2528463872
11/16/2018,2718.54,2746.75,2712.16,2736.27,6.07,+0.22%,2693966848
11/15/2018,2693.52,2735.38,2670.75,2730.2,28.62,+1.06%,2723521792
11/14/2018,2737.9,2746.8,2685.75,2701.58,-20.6,-0.76%,2669619712
11/13/2018,2730.05,2754.6,2714.98,2722.18,-4.04,-0.15%,2355351296
11/12/2018,2773.93,2775.99,2722,2726.22,-54.79,-1.97%,2439374336
11/09/2018,2794.1,2794.1,2764.24,2781.01,-25.82,-0.92%,2507593728
11/08/2018,2806.38,2814.75,2794.99,2806.83,-7.06,-0.25%,2264117504
11/07/2018,2774.13,2815.15,2774.13,2813.89,58.44,+2.12%,2449056000
11/06/2018,2738.4,2756.82,2737.08,2755.45,17.14,+0.63%,2102933248
11/05/2018,2726.37,2744.27,2717.94,2738.31,15.25,+0.56%,2194666752
11/02/2018,2745.45,2756.55,2700.44,2723.06,-17.31,-0.63%,2848403200
11/01/2018,2717.58,2741.67,2708.85,2740.37,28.63,+1.06%,2791011584
10/31/2018,2705.6,2736.69,2705.6,2711.74,29.11,+1.09%,3254301696
10/30/2018,2640.68,2685.43,2635.34,2682.63,41.38,+1.57%,3337205504
10/29/2018,2682.65,2706.85,2603.54,2641.25,-17.44,-0.66%,2965731840
10/26/2018,2667.86,2692.38,2628.16,2658.69,-46.88,-1.73%,3296391680
10/25/2018,2674.88,2722.7,2667.84,2705.57,49.47,+1.86%,3062114048
10/24/2018,2737.87,2742.59,2651.89,2656.1,-84.59,-3.09%,3140536320
10/23/2018,2721.03,2753.59,2691.43,2740.69,-15.19,-0.55%,2810568960
10/22/2018,2773.94,2778.94,2749.22,2755.88,-11.9,-0.43%,2219051264
10/19/2018,2775.66,2797.77,2760.27,2767.78,-1.,-0.04%,2467481088
10/18/2018,2802,2806.04,2755.18,2768.78,-40.43,-1.44%,2330696448
10/17/2018,2811.67,2816.94,2781.81,2809.21,-0.71,-0.03%,2120418816
10/16/2018,2767.05,2813.46,2766.91,2809.92,59.13,+2.15%,2137274752
10/15/2018,2763.83,2775.99,2749.03,2750.79,-16.34,-0.59%,2023151616
10/12/2018,2770.54,2775.77,2729.44,2767.13,38.76,+1.42%,2665303296
10/11/2018,2776.87,2795.14,2710.51,2728.37,-57.31,-2.06%,3309534720
10/10/2018,2873.9,2874.02,2784.86,2785.68,-94.66,-3.29%,2895006208
10/09/2018,2882.51,2894.83,2874.27,2880.34,-4.09,-0.14%,2136559616
10/08/2018,2877.53,2889.45,2862.08,2884.43,-1.14,-0.04%,2013126784
10/05/2018,2902.54,2909.64,2869.29,2885.57,-16.04,-0.55%,2091494784
10/04/2018,2919.35,2919.78,2883.92,2901.61,-23.9,-0.82%,2105861248
10/03/2018,2931.69,2939.86,2921.36,2925.51,2.08,+0.07%,2101579648
10/02/2018,2923.8,2931.42,2919.37,2923.43,-1.16,-0.04%,2060042752
10/01/2018,2926.29,2937.06,2917.91,2924.59,10.61,+0.36%,2148843520
09/28/2018,2910.03,2920.53,2907.5,2913.98,-0.02,0.00%,2193939712
09/27/2018,2911.65,2927.22,2909.27,2914,8.03,+0.28%,1803058048
09/26/2018,2916.98,2931.15,2903.28,2905.97,-9.59,-0.33%,2053174784
09/25/2018,2921.75,2923.95,2913.7,2915.56,-3.81,-0.13%,2034744576
09/24/2018,2921.83,2923.79,2912.63,2919.37,-10.3,-0.35%,2105481344
09/21/2018,2936.76,2940.91,2927.11,2929.67,-1.08,-0.04%,3900792064
09/20/2018,2919.73,2934.8,2919.73,2930.75,22.8,+0.78%,2102348032
09/19/2018,2906.6,2912.36,2903.82,2907.95,3.64,+0.13%,1942348416
09/18/2018,2890.74,2911.17,2890.43,2904.31,15.51,+0.54%,1947735424
09/17/2018,2903.83,2904.65,2886.16,2888.8,-16.18,-0.56%,1855645824
09/14/2018,2906.38,2908.3,2895.77,2904.98,0.8,+0.03%,1896515584
09/13/2018,2896.85,2906.76,2896.39,2904.18,15.26,+0.53%,2167357696
09/12/2018,2888.29,2894.65,2879.2,2888.92,1.03,+0.04%,2063572608
09/11/2018,2871.57,2892.52,2866.78,2887.89,10.76,+0.37%,1880844160
09/10/2018,2881.39,2886.93,2875.94,2877.13,5.45,+0.19%,1762585984
09/07/2018,2868.26,2883.81,2864.12,2871.68,-6.37,-0.22%,1942169600
09/06/2018,2888.64,2892.05,2867.29,2878.05,-10.55,-0.37%,2025172736
09/05/2018,2891.59,2894.21,2876.92,2888.6,-8.12,-0.28%,2277718528
09/04/2018,2896.96,2900.18,2885.13,2896.72,-4.8,-0.17%,1952726400
08/31/2018,2898.37,2906.32,2891.73,2901.52,0.39,+0.01%,1806136576
08/30/2018,2908.94,2912.46,2895.22,2901.13,-12.91,-0.44%,1725979648
08/29/2018,2900.62,2916.5,2898.4,2914.04,16.52,+0.57%,1761496064
08/28/2018,2901.45,2903.77,2893.5,2897.52,0.78,+0.03%,1788301568
08/27/2018,2884.69,2898.25,2884.69,2896.74,22.05,+0.77%,2055945984
08/24/2018,2862.35,2876.16,2862.35,2874.69,17.71,+0.62%,1675497472
08/23/2018,2860.29,2868.78,2854.03,2856.98,-4.84,-0.17%,1653913600
08/22/2018,2860.99,2867.54,2856.05,2861.82,-1.14,-0.04%,1583705472
08/21/2018,2861.51,2873.23,2861.32,2862.96,5.91,+0.21%,1897094784
08/20/2018,2853.93,2859.76,2850.62,2857.05,6.92,+0.24%,1673590016
08/17/2018,2838.32,2855.63,2833.73,2850.13,9.44,+0.33%,1897228800
08/16/2018,2831.44,2850.49,2831.44,2840.69,22.32,+0.79%,1990092032
08/15/2018,2827.95,2827.95,2802.49,2818.37,-21.59,-0.76%,2170174976
08/14/2018,2827.88,2843.11,2826.58,2839.96,18.03,+0.64%,1733260800
08/13/2018,2835.46,2843.4,2819.88,2821.93,-11.35,-0.40%,1852090752
08/10/2018,2839.64,2842.2,2825.81,2833.28,-20.3,-0.71%,1817774976
08/09/2018,2857.19,2862.48,2851.98,2853.58,-4.12,-0.14%,1670803072
08/08/2018,2856.79,2862.44,2853.09,2857.7,-0.75,-0.03%,1624654464
08/07/2018,2855.92,2863.43,2855.92,2858.45,8.05,+0.28%,1792641152
08/06/2018,2840.29,2853.29,2835.98,2850.4,10.05,+0.35%,1755402752
08/03/2018,2829.62,2840.38,2827.37,2840.35,13.13,+0.46%,1829936640
08/02/2018,2800.48,2829.91,2796.34,2827.22,13.86,+0.49%,2040386816
08/01/2018,2821.17,2825.83,2805.85,2813.36,-2.93,-0.10%,2200609280
07/31/2018,2809.73,2824.46,2808.06,2816.29,13.69,+0.49%,2449761024
07/30/2018,2819,2821.74,2798.11,2802.6,-16.22,-0.58%,2240037888
07/27/2018,2842.35,2843.17,2808.34,2818.82,-18.62,-0.66%,2343658752
07/26/2018,2835.49,2845.57,2835.26,2837.44,-8.63,-0.30%,2578242304
07/25/2018,2817.73,2848.03,2817.73,2846.07,25.67,+0.91%,2288128256
07/24/2018,2820.68,2829.99,2811.12,2820.4,13.42,+0.48%,2183986688
07/23/2018,2799.17,2808.61,2795.14,2806.98,5.15,+0.18%,1863978368
07/20/2018,2804.55,2809.7,2800.01,2801.83,-2.66,-0.09%,2082882048
07/19/2018,2809.37,2812.05,2799.77,2804.49,-11.13,-0.40%,2110255232
07/18/2018,2811.35,2816.76,2805.89,2815.62,6.07,+0.22%,1946267136
07/17/2018,2789.34,2814.19,2789.24,2809.55,11.12,+0.40%,1848700416
07/16/2018,2801.43,2803.71,2793.39,2798.43,-2.88,-0.10%,1791632384
07/13/2018,2796.93,2804.53,2791.69,2801.31,3.02,+0.11%,1757998336
07/12/2018,2783.14,2799.22,2781.53,2798.29,24.27,+0.87%,1862928000
07/11/2018,2779.82,2785.91,2770.77,2774.02,-19.82,-0.71%,1806015232
07/10/2018,2788.56,2795.58,2786.24,2793.84,9.67,+0.35%,1743427968
07/09/2018,2768.51,2784.65,2768.51,2784.17,24.35,+0.88%,1859165440
07/06/2018,2737.68,2764.41,2733.52,2759.82,23.21,+0.85%,1570610304
07/05/2018,2724.19,2737.83,2716.02,2736.61,23.39,+0.86%,1709735808
07/03/2018,2733.27,2736.58,2711.16,2713.22,-13.49,-0.49%,1148652928
07/02/2018,2704.95,2727.26,2698.95,2726.71,8.34,+0.31%,1774974592
06/29/2018,2727.13,2743.26,2718.03,2718.37,2.06,+0.08%,2247611904
06/28/2018,2698.69,2724.34,2691.99,2716.31,16.68,+0.62%,2123739648
06/27/2018,2728.45,2746.09,2699.38,2699.63,-23.43,-0.86%,2277333248
06/26/2018,2722.12,2732.91,2715.6,2723.06,5.99,+0.22%,2209004288
06/25/2018,2742.94,2742.94,2698.67,2717.07,-37.81,-1.37%,2404385024
06/22/2018,2760.79,2764.17,2752.68,2754.88,5.12,+0.19%,2887234304
06/21/2018,2769.28,2769.28,2744.39,2749.76,-17.56,-0.63%,2149437184
06/20/2018,2769.73,2774.86,2763.91,2767.32,4.73,+0.17%,2184211712
06/19/2018,2752.01,2765.05,2743.19,2762.59,-11.16,-0.40%,2214221568
06/18/2018,2765.79,2774.99,2757.12,2773.75,-5.91,-0.21%,2029883392
06/15/2018,2777.78,2782.81,2761.73,2779.66,-2.83,-0.10%,3501178368
06/14/2018,2783.21,2789.06,2776.52,2782.49,6.86,+0.25%,2271012096
06/13/2018,2787.94,2791.47,2774.65,2775.63,-11.22,-0.40%,2422914048
06/12/2018,2785.6,2789.8,2778.78,2786.85,4.85,+0.17%,1989894016
06/11/2018,2780.18,2790.21,2780.17,2782,2.97,+0.11%,1917077632
06/08/2018,2765.84,2779.39,2763.59,2779.03,8.66,+0.31%,1813371648
06/07/2018,2774.84,2779.9,2760.16,2770.37,-1.98,-0.07%,2139133056
06/06/2018,2753.25,2772.39,2748.46,2772.35,23.55,+0.86%,2130321152
06/05/2018,2748.46,2752.61,2739.51,2748.8,1.93,+0.07%,1982320640
06/04/2018,2741.67,2749.16,2740.54,2746.87,12.25,+0.45%,1974155264
06/01/2018,2718.7,2736.93,2718.7,2734.62,29.35,+1.08%,1995116032
05/31/2018,2720.98,2722.5,2700.68,2705.27,-18.74,-0.69%,2746987264
05/30/2018,2702.43,2729.34,2702.43,2724.01,34.15,+1.27%,2032100352
05/29/2018,2705.11,2710.67,2676.81,2689.86,-31.47,-1.16%,2250972416
05/25/2018,2723.6,2727.36,2714.99,2721.33,-6.43,-0.24%,1683086336
05/24/2018,2730.94,2731.97,2707.38,2727.76,-5.53,-0.20%,1965051648
05/23/2018,2713.98,2733.33,2709.54,2733.29,8.85,+0.32%,2030185984
05/22/2018,2738.34,2742.24,2721.88,2724.44,-8.57,-0.31%,1907818752
05/21/2018,2725.95,2739.19,2725.7,2733.01,20.04,+0.74%,1789869056
05/18/2018,2717.35,2719.5,2709.18,2712.97,-7.16,-0.26%,1956929152
05/17/2018,2719.71,2731.96,2711.36,2720.13,-2.33,-0.09%,1863613056
05/16/2018,2712.62,2727.76,2712.17,2722.46,11.01,+0.41%,1844279552
05/15/2018,2718.59,2718.59,2701.91,2711.45,-18.68,-0.68%,1964096384
05/14/2018,2733.37,2742.1,2725.47,2730.13,2.41,+0.09%,1820433152
05/11/2018,2722.7,2732.86,2717.45,2727.72,4.65,+0.17%,1796034048
05/10/2018,2705.02,2726.11,2704.54,2723.07,25.28,+0.94%,1835353600
05/09/2018,2678.12,2701.27,2674.14,2697.79,25.87,+0.97%,2083097600
05/08/2018,2670.26,2676.34,2655.2,2671.92,-0.71,-0.03%,2106585856
05/07/2018,2669.36,2683.35,2664.7,2672.63,9.21,+0.35%,1911248384
05/04/2018,2621.45,2670.93,2615.32,2663.42,33.69,+1.28%,1915006848
05/03/2018,2628.08,2637.14,2594.62,2629.73,-5.94,-0.23%,2395693056
05/02/2018,2654.24,2660.87,2631.7,2635.67,-19.13,-0.72%,2303620096
05/01/2018,2643.64,2655.27,2625.41,2654.8,6.75,+0.25%,2185437696
04/30/2018,2675.05,2682.92,2648.04,2648.05,-21.86,-0.82%,2335651584
04/27/2018,2675.47,2677.35,2659.01,2669.91,2.97,+0.11%,2104565376
04/26/2018,2651.65,2676.48,2647.16,2666.94,27.54,+1.04%,2543293952
04/25/2018,2634.92,2645.3,2612.67,2639.4,4.84,+0.18%,2203579904
04/24/2018,2680.8,2683.55,2617.32,2634.56,-35.73,-1.34%,2413968896
04/23/2018,2675.4,2682.86,2657.99,2670.29,0.15,+0.01%,1858105216
04/20/2018,2692.56,2693.94,2660.61,2670.14,-22.99,-0.85%,2308508928
04/19/2018,2701.16,2702.84,2681.9,2693.13,-15.51,-0.57%,2168636672
04/18/2018,2710.11,2717.49,2703.63,2708.64,2.25,+0.08%,1965630464
04/17/2018,2692.74,2713.34,2692.05,2706.39,28.55,+1.07%,1925630464
04/16/2018,2670.1,2686.49,2665.16,2677.84,21.54,+0.81%,1866870400
04/13/2018,2676.9,2680.26,2645.05,2656.3,-7.69,-0.29%,1823268864
04/12/2018,2653.83,2674.72,2653.83,2663.99,21.8,+0.83%,1922966400
04/11/2018,2643.89,2661.43,2639.25,2642.19,-14.68,-0.55%,1788525952
04/10/2018,2638.41,2665.45,2635.78,2656.87,43.71,+1.67%,2132599552
04/09/2018,2617.18,2653.55,2610.79,2613.16,8.69,+0.33%,1923050368
04/06/2018,2645.82,2656.88,2586.27,2604.47,-58.37,-2.19%,2187111680
04/05/2018,2657.36,2672.08,2649.58,2662.84,18.15,+0.69%,2008036352
04/04/2018,2584.04,2649.86,2573.61,2644.69,30.24,+1.16%,2220731136
04/03/2018,2592.17,2619.14,2575.49,2614.45,32.57,+1.26%,2169555200
04/02/2018,2633.45,2638.3,2553.8,2581.88,-58.99,-2.23%,2468994048
03/29/2018,2614.41,2659.07,2609.72,2640.87,35.87,+1.38%,2348028928
03/28/2018,2611.3,2632.65,2593.06,2605,-7.62,-0.29%,2574191616
03/27/2018,2667.57,2674.78,2596.12,2612.62,-45.93,-1.73%,2501316096
03/26/2018,2619.35,2661.36,2601.81,2658.55,70.29,+2.72%,2434498048
03/23/2018,2646.71,2657.67,2585.89,2588.26,-55.43,-2.10%,2558217984
03/22/2018,2691.36,2695.68,2641.59,2643.69,-68.24,-2.52%,2492921088
03/21/2018,2714.99,2739.14,2709.79,2711.93,-5.01,-0.18%,2074883968
03/20/2018,2715.05,2724.22,2710.05,2716.94,4.02,+0.15%,2088202368
03/19/2018,2741.38,2741.38,2694.59,2712.92,-39.09,-1.42%,2191394816
03/16/2018,2750.57,2761.85,2749.97,2752.01,4.68,+0.17%,3459192832
03/15/2018,2754.27,2763.03,2741.47,2747.33,-2.15,-0.08%,1998737408
03/14/2018,2774.06,2777.11,2744.38,2749.48,-15.83,-0.57%,2179975680
03/13/2018,2792.31,2801.9,2758.68,2765.31,-17.71,-0.64%,2353889280
03/12/2018,2790.54,2796.98,2779.26,2783.02,-3.55,-0.13%,2157969152
03/09/2018,2752.91,2786.57,2751.54,2786.57,47.6,+1.74%,2195651072
03/08/2018,2732.75,2740.45,2722.65,2738.97,12.17,+0.45%,2047404416
03/07/2018,2710.18,2730.6,2701.74,2726.8,-1.32,-0.05%,2204997376
03/06/2018,2730.18,2732.08,2711.26,2728.12,7.18,+0.26%,2080635392
03/05/2018,2681.06,2728.09,2675.75,2720.94,29.69,+1.10%,2341946624
03/02/2018,2658.89,2696.25,2647.32,2691.25,13.58,+0.51%,2445883904
03/01/2018,2715.22,2730.89,2659.65,2677.67,-36.16,-1.33%,2790764032
02/28/2018,2753.78,2761.52,2713.54,2713.83,-30.45,-1.11%,2606285568
02/27/2018,2780.45,2789.15,2744.22,2744.28,-35.32,-1.27%,2357084160
02/26/2018,2757.37,2780.64,2753.78,2779.6,32.3,+1.18%,2112406400
02/23/2018,2715.8,2747.76,2713.74,2747.3,43.34,+1.60%,1869037568
02/22/2018,2710.42,2731.26,2697.77,2703.96,2.63,+0.10%,2099630336
02/21/2018,2720.53,2747.75,2701.29,2701.33,-14.93,-0.55%,2221587712
02/20/2018,2722.99,2737.6,2706.76,2716.26,-15.96,-0.58%,2135921664
02/16/2018,2727.14,2754.42,2725.11,2732.22,1.02,+0.04%,2214918912
02/15/2018,2713.46,2731.51,2689.82,2731.2,32.57,+1.21%,2296145920
02/14/2018,2651.21,2702.1,2648.87,2698.63,35.69,+1.34%,2420069632
02/13/2018,2646.27,2668.84,2637.08,2662.94,6.94,+0.26%,2093173248
02/12/2018,2636.75,2672.61,2622.45,2656,36.45,+1.39%,2679600384
02/09/2018,2601.78,2638.67,2532.69,2619.55,38.55,+1.49%,3731314688
02/08/2018,2685.01,2685.27,2580.56,2581,-100.66,-3.75%,3249463296
02/07/2018,2690.95,2727.67,2681.33,2681.66,-13.48,-0.50%,2838298880
02/06/2018,2614.78,2701.04,2593.07,2695.14,46.2,+1.74%,4024143616
02/05/2018,2741.06,2763.39,2638.17,2648.94,-113.19,-4.10%,3544117504
02/02/2018,2808.92,2808.92,2759.97,2762.13,-59.85,-2.12%,2721617664
02/01/2018,2816.45,2835.96,2812.7,2821.98,-1.83,-0.06%,2466173696
01/31/2018,2832.41,2839.26,2813.04,2823.81,1.38,+0.05%,2823741696
01/30/2018,2832.74,2837.75,2818.27,2822.43,-31.1,-1.09%,2405602304
01/29/2018,2867.23,2870.62,2851.48,2853.53,-19.34,-0.67%,2175684096
01/26/2018,2847.48,2872.87,2846.18,2872.87,33.62,+1.18%,2215919360
01/25/2018,2846.24,2848.56,2830.94,2839.25,1.71,+0.06%,2317282304
01/24/2018,2845.42,2852.97,2824.81,2837.54,-1.59,-0.06%,2447566080
01/23/2018,2835.05,2842.24,2830.59,2839.13,6.16,+0.22%,2168015872
01/22/2018,2809.16,2833.03,2808.12,2832.97,22.67,+0.81%,2162473728
01/19/2018,2802.6,2810.33,2798.08,2810.3,12.27,+0.44%,2440064512
01/18/2018,2802.4,2805.83,2792.56,2798.03,-4.53,-0.16%,2307360512
01/17/2018,2784.99,2807.04,2778.38,2802.56,26.14,+0.94%,2419144704
01/16/2018,2798.96,2807.54,2768.64,2776.42,-9.82,-0.35%,2600258816
01/12/2018,2770.18,2787.85,2769.64,2786.24,18.68,+0.67%,2129410048
01/11/2018,2752.97,2767.56,2752.78,2767.56,19.33,+0.70%,1975974016
01/10/2018,2745.55,2750.8,2736.06,2748.23,-3.06,-0.11%,2091186432
01/09/2018,2751.15,2759.14,2747.86,2751.29,3.58,+0.13%,2022846848
01/08/2018,2742.67,2748.51,2737.6,2747.71,4.56,+0.17%,1965531136
01/05/2018,2731.33,2743.45,2727.92,2743.15,19.16,+0.70%,1998927744
01/04/2018,2719.31,2729.29,2719.07,2723.99,10.93,+0.40%,2209734656
01/03/2018,2697.85,2714.37,2697.77,2713.06,17.25,+0.64%,2247360768
01/02/2018,2683.73,2695.89,2682.36,2695.81,22.2,+0.83%,1892676864
12/29/2017,2689.15,2692.12,2673.61,2673.61,-13.93,-0.52%,1354525056
12/28/2017,2686.1,2687.66,2682.69,2687.54,4.92,+0.18%,1131234048
12/27/2017,2682.1,2685.64,2678.91,2682.62,2.12,+0.08%,1187070848
12/26/2017,2679.09,2682.74,2677.96,2680.5,-2.84,-0.11%,1100330496
12/22/2017,2684.22,2685.35,2678.13,2683.34,-1.23,-0.05%,1426879360
12/21/2017,2683.02,2692.64,2682.4,2684.57,5.32,+0.20%,1948409984
12/20/2017,2688.18,2691.01,2676.11,2679.25,-2.22,-0.08%,1965565056
12/19/2017,2692.71,2694.44,2680.74,2681.47,-8.69,-0.32%,1951683200
12/18/2017,2685.92,2694.97,2685.92,2690.16,14.35,+0.54%,2173508096
12/15/2017,2660.63,2679.63,2659.14,2675.81,23.8,+0.90%,3745745664
12/14/2017,2665.87,2668.09,2652.01,2652.01,-10.84,-0.41%,1997408384
12/13/2017,2667.59,2671.88,2662.85,2662.85,-1.26,-0.05%,2001774592
12/12/2017,2661.73,2669.72,2659.78,2664.11,4.12,+0.15%,2021583232
12/11/2017,2652.19,2660.33,2651.47,2659.99,8.49,+0.32%,1811178368
