Date,Open,High,Low,Close,Change,%Chg,Volume
6/7/2005,1197.51,1208.85,1197.26,1197.26,-0.25,-0.02%,0
6/6/2005,1196.02,1198.78,1192.75,1197.51,1.49,0.12%,0
6/3/2005,1204.29,1205.09,1194.55,1196.02,-8.27,-0.69%,0
6/2/2005,1202.27,1204.67,1198.42,1204.29,2.07,0.17%,0
6/1/2005,1191.5,1205.64,1191.03,1202.22,10.72,0.90%,0
5/31/2005,1198.78,1198.78,1191.5,1191.5,-7.28,-0.61%,0
5/27/2005,1197.62,1199.56,1195.28,1198.78,1.16,0.10%,0
5/26/2005,1190.01,1198.95,1190.01,1197.62,7.61,0.64%,0
5/25/2005,1194.07,1194.07,1185.96,1190.01,-4.06,-0.34%,0
5/24/2005,1193.86,1195.29,1189.87,1194.07,0.21,0.02%,0
5/23/2005,1189.28,1197.44,1188.76,1193.86,4.58,0.39%,0
5/20/2005,1191.08,1191.22,1185.19,1189.28,-1.8,-0.15%,0
5/19/2005,1185.56,1191.09,1184.49,1191.08,5.52,0.47%,0
5/18/2005,1173.8,1187.9,1173.8,1185.56,11.76,1.00%,0
5/17/2005,1165.69,1174.35,1159.86,1173.8,8.11,0.70%,0
5/16/2005,1154.05,1165.75,1153.64,1165.69,11.64,1.01%,0
5/13/2005,1159.36,1163.75,1146.18,1154.05,-5.31,-0.46%,0
5/12/2005,1171.11,1173.37,1157.76,1159.36,-11.75,-1.00%,0
5/11/2005,1166.22,1171.77,1157.71,1171.11,4.89,0.42%,0
5/10/2005,1178.84,1178.84,1162.98,1166.22,-12.62,-1.07%,0
5/9/2005,1171.35,1178.87,1169.38,1178.84,7.49,0.64%,0
5/6/2005,1172.63,1177.75,1170.5,1171.35,-1.28,-0.11%,0
5/5/2005,1175.65,1178.62,1166.77,1172.63,-3.02,-0.26%,0
5/4/2005,1161.17,1176.01,1161.17,1175.65,14.48,1.25%,0
5/3/2005,1162.16,1166.89,1156.71,1161.17,-0.99,-0.09%,0
5/2/2005,1156.85,1162.87,1154.71,1162.16,5.31,0.46%,0
4/29/2005,1143.22,1156.97,1139.19,1156.85,13.63,1.19%,0
4/28/2005,1156.38,1156.38,1143.22,1143.22,-13.16,-1.14%,0
4/27/2005,1151.74,1159.87,1144.42,1156.38,4.55,0.40%,0
4/26/2005,1162.1,1164.8,1151.83,1151.83,-10.27,-0.88%,0
4/25/2005,1152.12,1164.05,1152.12,1162.1,9.98,0.87%,0
4/22/2005,1159.95,1159.95,1142.95,1152.12,-7.83,-0.68%,0
4/21/2005,1137.5,1159.95,1137.5,1159.95,22.45,1.97%,0
4/20/2005,1152.78,1155.5,1136.15,1137.5,-15.28,-1.33%,0
4/19/2005,1145.98,1154.67,1145.98,1152.78,6.8,0.59%,0
4/18/2005,1142.62,1148.92,1139.8,1145.98,3.36,0.29%,0
4/15/2005,1162.05,1162.05,1141.92,1142.62,-19.43,-1.67%,0
4/14/2005,1173.79,1174.67,1161.7,1162.05,-11.74,-1.00%,0
4/13/2005,1187.76,1187.76,1171.4,1173.79,-13.97,-1.18%,0
4/12/2005,1181.21,1190.17,1170.85,1187.76,6.55,0.55%,0
4/11/2005,1181.2,1184.07,1178.69,1181.21,0.01,0.00%,0
4/8/2005,1191.14,1191.75,1181.13,1181.2,-9.94,-0.83%,0
4/7/2005,1184.07,1191.88,1183.81,1191.14,7.07,0.60%,0
4/6/2005,1181.39,1189.34,1181.39,1184.07,2.68,0.23%,0
4/5/2005,1176.12,1183.56,1176.12,1181.39,5.27,0.45%,0
4/4/2005,1172.79,1178.61,1167.72,1176.12,3.2,0.27%,0
4/1/2005,1180.59,1189.8,1169.91,1172.92,-7.67,-0.65%,0
3/31/2005,1181.41,1184.53,1179.49,1180.59,-0.82,-0.07%,0
